,distance,w,par_max_eps,par_mu,sumstat_mean_opinions,sumstat_median_opinions,sumstat_opinions
0,0.10381642486739664,0.004166146266689532,0.31097022793675605,0.011577443956711378,0.40908523366280664,0.25612099928509546,"[0.25676012 0.25611867 0.79812899 0.56436306 0.79847492 0.25594387
 0.25575486 0.60749285 0.25673247 0.80164064 0.25605774 0.25571487
 0.79812942 0.25610617 0.8829639  0.25575605 0.25558255 0.56275947
 0.25612148 0.25608765 0.5635182  0.25558113 0.24917726 0.24932124
 0.2560581  0.05799069 0.79848579 0.25611408 0.56383186 0.24934382
 0.05799069 0.25593793 0.309389   0.2553242  0.80165486 0.79847873
 0.2842617  0.79662942 0.25676317 0.25605749 0.25673475 0.25564689
 0.25565277 0.79847378 0.5636825  0.56577341 0.25609073 0.24934356
 0.25611557 0.56482672 0.25572579 0.56458992 0.25559326 0.25607597
 0.25676315 0.25658531 0.25613943 0.79813108 0.25660519 0.56343111
 0.25612675 0.05799069 0.25575268 0.79846551 0.25612214 0.25610651
 0.24871556 0.25573939 0.79813436 0.25574417 0.79812633 0.25605974
 0.25675036 0.25675603 0.5610724  0.79813522 0.25612039 0.25575015
 0.72976606 0.25610822 0.2561188  0.79813426 0.25613303 0.2555976
 0.2493419  0.28411087 0.7984707  0.256125   0.79846896 0.2555785
 0.25605325 0.25605372 0.28359077 0.25610121 0.79767604 0.25605551
 0.25557764 0.79846998 0.25612613 0.2557467  0.2560996  0.79812692
 0.25612052 0.25558353 0.79812739 0.2487455  0.25605393 0.25673266
 0.25608044 0.80163927 0.25559021 0.25608868 0.98440506 0.80164611
 0.05799069 0.79848757 0.24934228 0.25575872 0.79811504 0.25611367
 0.25575214 0.25605699 0.25608171 0.56419369 0.24874559 0.79811392
 0.24528963 0.25572695 0.56359709 0.25557104 0.25572909 0.79665016
 0.2557536  0.79847208 0.56065173 0.25575835 0.25568928 0.79813234
 0.79813186 0.25613469 0.24866497 0.80164723 0.79847521 0.56404587
 0.25541037 0.2561387  0.25676039 0.25575154 0.79812794 0.25569636
 0.25675469 0.22220896 0.25607909 0.25611648 0.2493398  0.78318761
 0.2561369  0.80164857 0.25572557 0.24869748 0.79847906 0.79846732
 0.25613736 0.25659872 0.79811307 0.56472314 0.79663855 0.2565891
 0.79664098 0.25574644 0.2553192  0.56547654 0.25575441 0.79662959
 0.25575625 0.09391707 0.05799069 0.25566764 0.3634886  0.25608695
 0.25659953 0.25613766 0.95075081 0.25557632 0.25607204 0.79848517
 0.25674358 0.25605908 0.79847717 0.25573236 0.2560926  0.25605843
 0.25573322 0.24931484 0.79664871 0.25610756 0.25609204 0.25613819
 0.25607328 0.25658682]"
1,0.11358157312895467,0.00291499009773956,0.27046161777721833,0.013674327943257875,0.45426924568889954,0.21731385331483705,"[0.94472214 0.86208338 0.45953982 0.14284118 0.84669895 0.23225266
 0.21725898 0.44265731 0.85810627 0.86827142 0.86090105 0.85697785
 0.21716593 0.86185008 0.86438833 0.21637571 0.21634833 0.44495439
 0.24002482 0.86092617 0.93787232 0.86415494 0.21387657 0.84743419
 0.21631373 0.21377553 0.85605295 0.23033669 0.65724413 0.21725742
 0.23225209 0.85840411 0.21728589 0.56070379 0.2173179  0.8492962
 0.21724684 0.21635266 0.86118989 0.2172716  0.86065958 0.21638577
 0.2172632  0.22523937 0.86611075 0.85429309 0.21396512 0.21387998
 0.86645297 0.21378428 0.21640213 0.86157175 0.21391884 0.21378795
 0.21395895 0.2137774  0.21635753 0.21616837 0.43781088 0.21398955
 0.85740667 0.01038275 0.21717079 0.5958686  0.21705514 0.21731712
 0.21616144 0.83868152 0.2139762  0.21515736 0.21637129 0.98373445
 0.21637998 0.21725881 0.85720224 0.61821143 0.94488759 0.85992435
 0.86102315 0.2161526  0.86011502 0.2139824  0.21808302 0.21706713
 0.21639256 0.22354036 0.24229253 0.85740336 0.8584993  0.8651905
 0.21718783 0.21626324 0.21377045 0.85630929 0.21378099 0.85573876
 0.86691153 0.21725981 0.85688076 0.21396243 0.21399008 0.60648804
 0.21726561 0.85781128 0.48791163 0.21639763 0.92949645 0.11087839
 0.85746304 0.86222493 0.21728741 0.85925813 0.64142091 0.86558606
 0.14284152 0.21397043 0.86396446 0.22870359 0.21636194 0.2170633
 0.4407593  0.21632031 0.21616309 0.21387564 0.21387785 0.21377674
 0.21636897 0.21376469 0.2139     0.85556386 0.21726839 0.21378283
 0.21378192 0.21706311 0.35087161 0.21392191 0.35181204 0.21509871
 0.2139664  0.76227788 0.21638307 0.86250939 0.86087793 0.21725518
 0.21388417 0.21401847 0.21399726 0.86153036 0.21634222 0.21398089
 0.21402134 0.14284589 0.21397152 0.86638055 0.85682533 0.21615309
 0.21376485 0.21633545 0.86352557 0.14284366 0.8587472  0.03867934
 0.48802663 0.85815787 0.21396719 0.2139704  0.98373445 0.86301218
 0.51238721 0.44200273 0.21814352 0.85653936 0.85742921 0.21706364
 0.6227466  0.14284225 0.21634171 0.85796497 0.21376193 0.86589528
 0.21637367 0.86041377 0.21626315 0.89258991 0.21403565 0.21639287
 0.21636372 0.2171875  0.24226898 0.21389975 0.86633429 0.44819602
 0.21616407 0.21706022 0.21731059 0.69973992 0.44529226 0.4657384
 0.86533731 0.4447107 ]"
2,0.07035980578161208,0.004994058102800109,0.21510224749798862,0.010566400293576219,0.45482772603099775,0.22109410100427782,"[0.22101217 0.21891879 0.21747298 0.82521883 0.82576934 0.64350725
 0.82477907 0.82525868 0.2148349  0.21827404 0.22108972 0.21339181
 0.82481748 0.22109848 0.21585684 0.82624909 0.21339057 0.82147288
 0.21835546 0.82545958 0.82183164 0.21733827 0.92248401 0.82101831
 0.21531581 0.82579749 0.22011647 0.82709237 0.21544519 0.82704825
 0.82629629 0.2181141  0.21896085 0.82178165 0.21840081 0.21578919
 0.82339462 0.80995598 0.22157367 0.82728893 0.28978005 0.8188743
 0.22086495 0.21726811 0.21709594 0.82724324 0.82260549 0.39711894
 0.82326385 0.21696238 0.22098393 0.21734876 0.82200419 0.82283029
 0.22081278 0.82603681 0.2196261  0.21436486 0.21686182 0.82172847
 0.8228879  0.22159526 0.54423987 0.82493606 0.82632782 0.82512932
 0.21687914 0.22093758 0.21435598 0.82608195 0.22083085 0.21546177
 0.22105418 0.82593787 0.21680186 0.82477595 0.82053699 0.82474405
 0.28925856 0.22160217 0.21534873 0.2143782  0.82665431 0.29014082
 0.2172249  0.82517519 0.59161323 0.21849577 0.21545733 0.82225764
 0.21547428 0.2158705  0.21879893 0.22128059 0.21698397 0.09788921
 0.2207351  0.21532699 0.82242542 0.21732989 0.21879679 0.8247885
 0.82209054 0.22102357 0.21720981 0.21433261 0.81022863 0.82487462
 0.2188605  0.2144156  0.22166244 0.2167602  0.82231388 0.92248064
 0.82237365 0.21680877 0.58931252 0.21679841 0.58310002 0.22090904
 0.92247621 0.21793186 0.2174876  0.29235098 0.2210013  0.82584416
 0.82537203 0.82534327 0.82483943 0.21698226 0.21880212 0.18777072
 0.8231179  0.26887105 0.20219852 0.82508811 0.21440015 0.21439272
 0.09791058 0.22158874 0.82098558 0.82276577 0.22123768 0.21595145
 0.09286654 0.09855976 0.22484343 0.21470416 0.21681304 0.82187678
 0.58258631 0.8227154  0.82572246 0.21685467 0.82114437 0.21848121
 0.2176601  0.82074921 0.20944788 0.2210993  0.21736931 0.59581469
 0.21598849 0.21337062 0.82739403 0.22163105 0.81039954 0.2166863
 0.82123534 0.82527648 0.22090511 0.82152461 0.21682279 0.21438243
 0.21440152 0.22099802 0.21441826 0.82470556 0.29215967 0.21883839
 0.21698237 0.82495879 0.21441496 0.21773671 0.2121825  0.21823555
 0.82716172 0.82203033 0.22085385 0.39016989 0.21546447 0.82659491
 0.28547939 0.21589053 0.21674587 0.21746542 0.82150639 0.2154732
 0.82265482 0.22106259]"
3,0.089522964491132,0.006699929050041835,0.3992043937534417,0.018261468588680673,0.45936887356556305,0.27185071784106407,"[0.22088396 0.22092297 0.81123846 0.81435075 0.21937104 0.22063925
 0.50818311 0.22200695 0.8106724  0.21973905 0.69766796 0.31071088
 0.22075855 0.21962325 0.81299513 0.81147017 0.0686209  0.2184631
 0.04787966 0.81135714 0.21927239 0.87135616 0.2238629  0.21630692
 0.81300561 0.75066161 0.50809684 0.50643663 0.22477968 0.21926511
 0.81208289 0.46103915 0.8122708  0.81063531 0.01252181 0.22194096
 0.51013087 0.21876359 0.22010155 0.50702559 0.27617422 0.81304953
 0.50744993 0.81186744 0.81039758 0.21911654 0.21814358 0.81039966
 0.87142716 0.81123218 0.80974873 0.31058938 0.21973904 0.30304482
 0.5095176  0.22060424 0.46530327 0.22109652 0.81041137 0.22052299
 0.8120004  0.50884637 0.22022249 0.21769837 0.22096646 0.8121837
 0.22067318 0.21972447 0.21898043 0.21748844 0.2210203  0.81297594
 0.21802535 0.2209323  0.50973866 0.87143025 0.81367397 0.22065562
 0.81133406 0.80971015 0.21802363 0.81299961 0.26752722 0.51057324
 0.21959315 0.21673117 0.2187433  0.22086397 0.50337361 0.81385026
 0.22051118 0.81072253 0.22179726 0.21938749 0.27664508 0.21846933
 0.21927067 0.2201044  0.51787089 0.80776085 0.21923487 0.21977626
 0.81205935 0.21788289 0.21802256 0.5083505  0.21854711 0.86230194
 0.81371264 0.87526343 0.21938953 0.21919388 0.21813226 0.22085187
 0.81152553 0.51458577 0.21914187 0.22029736 0.74411301 0.21942522
 0.81379379 0.22049585 0.21980832 0.81306964 0.81124059 0.22073774
 0.74506731 0.21875362 0.22055526 0.50747056 0.81144786 0.22275807
 0.21921873 0.21801514 0.81390041 0.21598032 0.81133745 0.2191701
 0.14559544 0.21748282 0.22104882 0.07427931 0.81124364 0.81298002
 0.50914641 0.80863495 0.2208362  0.22192318 0.81292212 0.21938067
 0.22062047 0.81038064 0.51760008 0.87157558 0.2131992  0.81230388
 0.8121699  0.81125018 0.81197795 0.22045954 0.21901505 0.87138482
 0.21755314 0.21667447 0.27991121 0.22188235 0.93543463 0.22027813
 0.21896443 0.2220332  0.8112477  0.21898406 0.8129759  0.22182306
 0.81219998 0.2207533  0.46615372 0.81136156 0.21743052 0.50716618
 0.21931935 0.8129998  0.21818034 0.81531043 0.68043157 0.21802217
 0.22080075 0.56271826 0.81065605 0.81219354 0.81305737 0.21953981
 0.00164865 0.51071933 0.22055625 0.81393179 0.81123992 0.21761611
 0.50778562 0.81213408]"
4,0.09555130551226013,0.004050896161967744,0.15492618015327334,0.021210530641875544,0.4460607475194474,0.27760182490830787,"[0.27663101 0.77779748 0.27510366 0.27520309 0.27660809 0.27483128
 0.27644296 0.27504893 0.53098522 0.17939612 0.27659414 0.27762736
 0.2756423  0.77639526 0.27759733 0.27740951 0.27746168 0.77716066
 0.27737259 0.78717959 0.88832347 0.2774992  0.27677714 0.78736743
 0.27639347 0.26761801 0.27705792 0.78080241 0.2778504  0.27414049
 0.36777344 0.36708346 0.7832783  0.27648609 0.77986965 0.7775561
 0.27760632 0.27653089 0.8878086  0.27778814 0.27686902 0.86669438
 0.97953927 0.27761021 0.27739594 0.27712782 0.36763043 0.27772625
 0.65143964 0.27672025 0.27684223 0.18449136 0.27649453 0.78019097
 0.77745576 0.27439263 0.28290652 0.27742396 0.27721194 0.27640493
 0.78200882 0.97704269 0.65139842 0.18405637 0.78495292 0.54176965
 0.7757177  0.27291594 0.88581901 0.04742068 0.27780317 0.18525751
 0.27533189 0.27478114 0.77699159 0.27748476 0.27517359 0.27546433
 0.27687992 0.27595585 0.27786951 0.27724035 0.58764603 0.5414986
 0.27527228 0.26765598 0.78260464 0.53114401 0.36701343 0.77886064
 0.88954491 0.28271303 0.7788581  0.27666816 0.27477379 0.26867224
 0.27710369 0.27754467 0.36769768 0.27700655 0.78094104 0.78543117
 0.27718344 0.27646374 0.77988152 0.26793933 0.78847326 0.04762269
 0.76542642 0.79526067 0.27658579 0.78133042 0.27637855 0.2787432
 0.27772847 0.18389251 0.73651782 0.18082631 0.36788557 0.2831154
 0.27506688 0.78096969 0.21542514 0.27645104 0.26796687 0.77852005
 0.77904252 0.27789857 0.27762795 0.76909256 0.77806857 0.78664147
 0.36764876 0.36760976 0.77771458 0.27678915 0.2770794  0.7911664
 0.28414366 0.36763027 0.27699181 0.27781747 0.27626564 0.78733976
 0.77894061 0.54494549 0.78119835 0.77702085 0.77863243 0.27566329
 0.78393188 0.27595979 0.27462759 0.80080691 0.27752938 0.2772953
 0.27690072 0.26979709 0.27704342 0.27798452 0.27541254 0.78038242
 0.17922946 0.04758852 0.78675149 0.78163955 0.78439263 0.36770849
 0.27734317 0.0473913  0.78073021 0.27670918 0.27681731 0.65140713
 0.77930538 0.78901555 0.27573955 0.27694432 0.27567399 0.7848262
 0.36778085 0.2756873  0.27629668 0.88716501 0.27732815 0.65137794
 0.27668561 0.78209976 0.78036496 0.27460586 0.27737911 0.77763325
 0.27679606 0.77870031 0.27518386 0.27656241 0.27676507 0.17963157
 0.27634177 0.04760118]"
5,0.10308108929606888,0.003745427399649571,0.2038217317774462,0.01165241890503705,0.46299361239512576,0.2781987438164383,"[7.81879784e-01 7.80752072e-01 2.74812958e-01 2.72823950e-01
 2.79120273e-01 2.28280160e-01 2.26686684e-01 2.71390406e-01
 7.99080051e-01 2.74731135e-01 9.29769367e-01 7.81500253e-01
 8.48274029e-01 2.74817512e-01 7.80942167e-01 2.73742640e-01
 4.71329257e-01 2.81209052e-01 2.72970135e-01 2.75250797e-01
 7.79458354e-01 2.72733869e-01 9.29540395e-01 2.75823975e-01
 7.80291122e-01 7.80685501e-01 9.29614883e-01 2.27808520e-01
 4.70661576e-01 2.75936849e-01 2.53957867e-01 7.79738745e-01
 7.15557255e-01 7.15557283e-01 2.74986936e-01 2.73685205e-01
 7.78563997e-01 2.75862435e-01 2.74293301e-01 9.29457155e-01
 2.74949759e-01 2.74504979e-01 2.81976929e-01 2.75243320e-01
 7.80056692e-01 2.74777485e-01 4.70797260e-01 2.73535065e-01
 2.75085409e-01 2.75030694e-01 2.75323383e-01 2.72634218e-01
 2.78528712e-01 7.79346258e-01 2.80124809e-01 7.78414311e-01
 2.86543657e-01 7.78096957e-01 3.18369074e-01 3.18319885e-01
 2.27071841e-01 2.74281318e-01 7.78400141e-01 7.78316772e-01
 7.79698327e-01 7.78357608e-01 7.81925816e-01 2.75182227e-01
 7.81165492e-01 2.74971177e-01 7.79967353e-01 2.86420997e-01
 7.81295861e-01 4.09377154e-01 2.73615046e-01 7.79075282e-01
 2.72655838e-01 2.86971061e-01 2.74130390e-01 2.74376562e-01
 2.72898657e-01 2.74639145e-01 2.74354150e-01 2.75080336e-01
 2.34166184e-01 2.72697699e-01 2.73489583e-01 2.74653062e-01
 7.79180809e-01 2.73462982e-01 8.00288475e-01 7.79838327e-01
 8.00012917e-01 2.79025100e-01 2.75007988e-01 2.72628272e-01
 2.80076531e-01 9.29609322e-01 4.64290950e-01 9.29994928e-01
 7.78861071e-01 7.79544941e-01 2.74698833e-01 2.78250751e-01
 2.75206640e-01 7.79713109e-01 7.79333063e-01 7.79502297e-01
 2.74872641e-01 2.73502941e-01 2.73996480e-01 2.74706968e-01
 7.80771274e-01 2.78146737e-01 2.74761302e-01 2.74833505e-01
 2.80638987e-01 5.27053025e-01 2.73368119e-01 7.79776693e-01
 7.77960722e-01 2.72595574e-01 7.80549454e-01 2.38007103e-04
 7.98886966e-01 2.75926204e-01 2.94653462e-01 4.71497673e-01
 2.74864844e-01 2.77301472e-01 2.73095277e-01 4.71695304e-01
 2.73667261e-01 2.91677689e-01 2.73868325e-01 2.81486963e-01
 2.75051650e-01 7.78787546e-01 7.82427192e-01 2.74256860e-01
 7.78728290e-01 2.75143757e-01 2.73245954e-01 2.86558921e-01
 2.77074605e-01 7.98541690e-01 7.81420671e-01 9.29585948e-01
 7.80366059e-01 2.73816095e-01 7.25729024e-01 2.76458564e-01
 2.73298158e-01 7.81382563e-01 2.78331618e-01 2.73456700e-01
 2.78582481e-01 7.82127608e-01 9.29587073e-01 2.72558578e-01
 2.26177970e-01 7.80233922e-01 2.73408123e-01 2.75974567e-01
 2.74129198e-01 2.73518177e-01 2.74754590e-01 2.30249309e-01
 2.74092977e-01 2.76609349e-01 1.86459676e-01 2.71722822e-01
 2.74730104e-01 7.98614489e-01 7.81659651e-01 2.75993641e-01
 7.99433198e-01 7.78952566e-01 2.78319536e-01 2.73363536e-01
 2.29950349e-01 2.75742346e-01 4.71588071e-01 4.70948011e-01
 2.73596537e-01 7.78483253e-01 2.73391021e-01 2.77956387e-01
 2.74092182e-01 2.75337833e-01 7.77939756e-01 7.78762486e-01
 2.75259205e-01 7.80018411e-01 9.29885648e-01 2.73899479e-01
 2.74006758e-01 2.76184903e-01 7.78983288e-01 7.98388539e-01]"
6,0.06657616247401868,0.005711256158750858,0.2217300169106265,0.010128917985983685,0.4540609102000394,0.21070408848091296,"[0.76504161 0.75958417 0.20774188 0.75838674 0.21062444 0.21053176
 0.7647471  0.21054055 0.20596273 0.20893167 0.75765836 0.76802372
 0.20778751 0.76325122 0.76294602 0.76642092 0.83757655 0.48010864
 0.21056956 0.76716987 0.20596977 0.21063915 0.20899767 0.2058993
 0.76735535 0.20924216 0.76212437 0.20900371 0.21061308 0.73452296
 0.20805232 0.76847649 0.76721248 0.48054529 0.2077236  0.76859845
 0.75954089 0.20894283 0.75873609 0.84257037 0.48040453 0.6515859
 0.2078001  0.77995038 0.20911827 0.76096101 0.20935036 0.20890522
 0.75777998 0.48028752 0.21070091 0.21060569 0.20890779 0.76667873
 0.20898616 0.20894034 0.21055804 0.76693777 0.48065816 0.21053517
 0.20899384 0.8380624  0.76045137 0.20909602 0.75793666 0.76018774
 0.20771287 0.2089439  0.76496407 0.2077332  0.763323   0.48064313
 0.20911348 0.20908057 0.21054619 0.76759551 0.48029533 0.21055107
 0.20586671 0.29260697 0.21052009 0.21053422 0.76708403 0.7584378
 0.7652204  0.76611513 0.20900098 0.20588874 0.20594445 0.21059584
 0.21060812 0.12121202 0.86586212 0.76486585 0.76843311 0.20776936
 0.20911001 0.84565897 0.2058618  0.76745044 0.20907856 0.76026788
 0.20782587 0.76477824 0.76537518 0.2090112  0.76351303 0.7583113
 0.84612496 0.76479856 0.7660339  0.20593297 0.75803954 0.21052122
 0.4803252  0.76515397 0.75755734 0.2077733  0.75906315 0.47715842
 0.21059747 0.06828772 0.75730503 0.21060677 0.21072125 0.76749443
 0.76739248 0.76880977 0.20594192 0.76585781 0.20900862 0.76283578
 0.20918114 0.20779301 0.29260664 0.76819145 0.76525501 0.76201741
 0.21061918 0.20777557 0.2089106  0.76810013 0.20902553 0.20900518
 0.21060098 0.21060286 0.20908762 0.21071849 0.20778617 0.20776624
 0.2059595  0.20924526 0.76581596 0.75775424 0.76840377 0.76084593
 0.76853105 0.21052691 0.21060009 0.20893613 0.75917846 0.75853826
 0.76340079 0.20908943 0.76545563 0.21066695 0.2106919  0.20898655
 0.20905336 0.76688562 0.21066501 0.76535312 0.20773327 0.48056682
 0.01020291 0.21054387 0.76786218 0.76542988 0.54463051 0.48035316
 0.21072874 0.760069   0.20899914 0.21070727 0.76072963 0.21061332
 0.21061921 0.76753893 0.20906243 0.8457122  0.76510872 0.20899139
 0.21055568 0.21067296 0.20892804 0.20596632 0.20904906 0.21055848
 0.21054223 0.21067582]"
7,0.10392748069031929,0.0027060696175924574,0.20948810117829672,0.017406959329115904,0.4673922855449922,0.26823182206082224,"[0.79674147 0.19826425 0.44836515 0.80405979 0.79855933 0.19613602
 0.80544392 0.16322811 0.79643799 0.20349057 0.3144879  0.61477403
 0.79818949 0.2055076  0.79809328 0.20344764 0.88530747 0.88493196
 0.20607427 0.20288455 0.19648805 0.79679501 0.07736041 0.1977083
 0.19630792 0.06360857 0.78957512 0.20260971 0.80576741 0.80438374
 0.30235284 0.80557081 0.20369987 0.01991458 0.20349688 0.7967702
 0.20647059 0.19808388 0.29479642 0.2020296  0.19861256 0.8022101
 0.20567481 0.78792803 0.80238802 0.20210092 0.20376385 0.2040023
 0.7962118  0.19993659 0.19655957 0.20291918 0.61187891 0.79765157
 0.80136289 0.20608359 0.07127603 0.61416876 0.61145816 0.20564644
 0.20338892 0.20499652 0.20574505 0.07661753 0.79937586 0.20624419
 0.79946165 0.20558481 0.6085977  0.79553156 0.80402135 0.47071083
 0.79953812 0.19799296 0.79776235 0.07563254 0.75941478 0.80420357
 0.57048455 0.79633042 0.80645918 0.20426757 0.8805222  0.80222347
 0.7964126  0.20327858 0.1966267  0.19769583 0.2061879  0.88330359
 0.79612425 0.7962839  0.20366429 0.79786181 0.20268751 0.79570613
 0.07775732 0.20328567 0.88355522 0.19636195 0.20621482 0.20400254
 0.19610285 0.79733192 0.20180097 0.8046747  0.20658024 0.80202773
 0.79880585 0.80270478 0.19781731 0.20725321 0.20312247 0.88209981
 0.20808485 0.2021076  0.79829994 0.20606353 0.20401418 0.80360494
 0.20607652 0.79563776 0.78929361 0.20404481 0.80434531 0.80471042
 0.32600893 0.19773225 0.20212877 0.20447132 0.19657341 0.19873875
 0.08706843 0.80599081 0.80411383 0.32345775 0.63675499 0.19858125
 0.26823182 0.80166573 0.20338163 0.20192047 0.19800876 0.80458104
 0.8044151  0.20666269 0.64767061 0.79721896 0.19853567 0.20311118
 0.79800486 0.79894938 0.79694872 0.20565313 0.80408929 0.88052262
 0.16323341 0.78910803 0.50144873 0.20563867 0.07051111 0.20500719
 0.79653669 0.80518651 0.20529552 0.7972118  0.79577742 0.47074395
 0.80632533 0.20577784 0.20356098 0.79728347 0.20645663 0.2025882
 0.80493487 0.79633476 0.20652848 0.80593019 0.80624088 0.20608535
 0.80450271 0.20349057 0.20720755 0.79932193 0.20610392 0.19871293
 0.78552773 0.20258843 0.79754579 0.19760494 0.20357905 0.61250955
 0.80374298 0.26823182 0.20356878 0.20373047 0.20318938 0.78743246
 0.0779343  0.79822132]"
8,0.1007158452044308,0.0049196618834731545,0.23248120522734786,0.023813526794271133,0.4137339665342307,0.2136614551768337,"[0.20895198 0.20819402 0.21509238 0.23019678 0.2051783  0.20697097
 0.20986637 0.20814417 0.81550955 0.20897518 0.23630363 0.20585085
 0.21062363 0.52886856 0.20743102 0.20815597 0.81357007 0.81387183
 0.20713508 0.79234239 0.81398722 0.81088455 0.81448118 0.21337224
 0.20793305 0.81286322 0.81573859 0.20921534 0.20653573 0.21366608
 0.2302174  0.20794574 0.20999009 0.81516145 0.86001977 0.81448966
 0.21266857 0.20339903 0.21038145 0.11364713 0.23124291 0.23271824
 0.20735291 0.81407225 0.81291036 0.23042575 0.21035434 0.813815
 0.8600203  0.81338497 0.38256303 0.20861194 0.2107883  0.44136699
 0.93515203 0.81475418 0.81570835 0.81399552 0.21410749 0.2080327
 0.21145488 0.20446027 0.81688165 0.20457707 0.20981951 0.20921197
 0.46590966 0.81149221 0.21003725 0.20779862 0.2074727  0.81228652
 0.44337662 0.20930553 0.20714899 0.81528102 0.23909683 0.81431081
 0.11256929 0.12986359 0.06667868 0.37862187 0.20449466 0.81722618
 0.8165338  0.45003378 0.1313755  0.17502494 0.12731774 0.22915031
 0.21306049 0.44879091 0.52671828 0.20726267 0.81477484 0.81440867
 0.81412466 0.54219831 0.8153094  0.44175593 0.21397459 0.21070377
 0.21056716 0.20823114 0.12560809 0.20645937 0.81456179 0.2052627
 0.21308495 0.20975086 0.20509185 0.20869098 0.81297214 0.21330357
 0.23051689 0.20735456 0.81201343 0.20889833 0.8141652  0.8170876
 0.21410255 0.20990123 0.81069849 0.20988104 0.20731009 0.13346917
 0.81258955 0.21256708 0.47205441 0.20796153 0.20777307 0.81223705
 0.21365683 0.44747946 0.20799138 0.20922233 0.21871502 0.20733379
 0.81661081 0.20770408 0.52639786 0.20720394 0.21398857 0.81055129
 0.20559395 0.81469564 0.81679425 0.240675   0.20954995 0.21104242
 0.81422766 0.20741145 0.06944836 0.20916437 0.81208646 0.20686604
 0.20925318 0.20684128 0.81563939 0.23331256 0.2134317  0.8130464
 0.63630959 0.38182572 0.23040978 0.81263203 0.81545547 0.21364291
 0.20834775 0.44181111 0.21229631 0.21059407 0.45154395 0.81442282
 0.81406517 0.81472879 0.4337031  0.3822443  0.20563738 0.45272558
 0.8150996  0.81502271 0.20867401 0.81612943 0.81522928 0.20849774
 0.12619998 0.20788531 0.20726131 0.20756431 0.20824497 0.20562211
 0.81482741 0.81405981 0.21302864 0.2108443  0.20408841 0.13220938
 0.13022371 0.81248112]"
9,0.09962738545171698,0.004205079907073373,0.3314799213095416,0.02577923156034889,0.46130556657939914,0.273026245787813,"[0.79112602 0.38082104 0.72778312 0.2679749  0.26195084 0.26663382
 0.13012018 0.26678454 0.78169997 0.69740093 0.78709639 0.7820449
 0.26641049 0.78973111 0.75340499 0.26724604 0.27320862 0.79038874
 0.78971568 0.26501224 0.27463758 0.26574018 0.7859414  0.78791245
 0.78238469 0.26714328 0.267631   0.78804094 0.26762682 0.27313195
 0.77972083 0.13009443 0.2687434  0.2680253  0.33517087 0.68740824
 0.78974864 0.40645555 0.26545186 0.78950457 0.26833396 0.26583422
 0.2682842  0.78700039 0.26850109 0.26233158 0.26873978 0.40867948
 0.26794645 0.92506936 0.26771712 0.2731343  0.26603469 0.27303413
 0.13463711 0.78953002 0.27585057 0.26665762 0.47060696 0.78956305
 0.78277977 0.26719557 0.78987689 0.78828997 0.26706803 0.26724536
 0.78074568 0.92625128 0.2711413  0.78913124 0.26774481 0.78823879
 0.26788712 0.26089177 0.1323806  0.78238423 0.78886411 0.78717423
 0.7834735  0.13776652 0.79139398 0.26771664 0.93489688 0.7810882
 0.78129977 0.27114785 0.28783211 0.26554391 0.26673241 0.38219747
 0.26821992 0.26846872 0.26768392 0.26603828 0.25514979 0.27672938
 0.69789    0.27301836 0.2654343  0.47171106 0.26459492 0.27431689
 0.26793138 0.69414683 0.16942672 0.78027745 0.75546163 0.26795817
 0.78414315 0.27095432 0.12961911 0.27571269 0.4101982  0.39433632
 0.78774452 0.26833768 0.78128193 0.26769222 0.26774212 0.77984512
 0.78814581 0.26788768 0.2682248  0.39563718 0.78356335 0.13695361
 0.27305298 0.2676155  0.26885128 0.92553347 0.78905    0.07318514
 0.26676351 0.26771566 0.41036124 0.39417112 0.26463585 0.26789773
 0.92462578 0.26460061 0.26766936 0.78785129 0.39097207 0.26724028
 0.78735208 0.78980814 0.26722964 0.26671613 0.26663076 0.2666063
 0.3929943  0.26499052 0.78418642 0.78033295 0.78294444 0.26671714
 0.12994958 0.26794845 0.78834737 0.78797121 0.78975038 0.26306341
 0.26726752 0.26757901 0.70170494 0.26448841 0.26788685 0.78717979
 0.06367982 0.79096619 0.12965716 0.26461506 0.26676547 0.78938156
 0.78934863 0.78895117 0.78965631 0.26724614 0.26761415 0.27225986
 0.40826356 0.79027617 0.78949525 0.78607343 0.2689209  0.26669786
 0.26724795 0.26789886 0.78927973 0.26731113 0.26778035 0.26704406
 0.55398579 0.9978608  0.78982248 0.12979777 0.78932573 0.26632406
 0.26773572 0.26497944]"
